marital_status,day_or_night,previous_qualification,admission_grade,displaced,gender,age,international,target
soltero,Si,120,111.3,Si,Mujer,32,No,Dropout
soltero,Si,147,130.2,No,Mujer,18,No,Dropout
soltero,Si,124,113.9,Si,Mujer,20,No,Graduate
soltero,Si,133.1,99,Si,Mujer,23,No,Graduate
soltero,Si,141,138.9,No,Mujer,18,No,Graduate
soltero,Si,131,130,Si,Hombre,19,No,Graduate
soltero,Si,118,120.8,Si,Mujer,20,No,Graduate
soltero,Si,129,127.8,Si,Mujer,19,No,Dropout
soltero,Si,136,126,Si,Mujer,19,No,Graduate
soltero,Si,134,126,No,Mujer,18,No,Graduate
soltero,Si,153,138.5,Si,Mujer,20,No,Graduate
soltero,Si,119,119.4,Si,Mujer,20,No,Graduate
divorciado,Si,140,101.5,Si,Mujer,24,No,Graduate
divorciado,Si,133.1,101.5,Si,Mujer,24,No,Dropout
soltero,Si,130,126.2,Si,Mujer,20,No,Graduate
soltero,Si,146,129.3,No,Mujer,18,No,Graduate
soltero,Si,119,113.1,Si,Mujer,21,No,Graduate
soltero,Si,160,144.3,Si,Mujer,18,No,Graduate
soltero,Si,144,141,Si,Mujer,19,No,Graduate
soltero,Si,130,130,Si,Mujer,22,No,Graduate
soltero,Si,122,117.5,Si,Mujer,19,No,Graduate
soltero,Si,153,131.8,Si,Mujer,18,Si,Graduate
soltero,No,133,135.5,No,Mujer,34,No,Graduate
soltero,Si,118,112.4,Si,Mujer,19,No,Graduate
soltero,Si,137,130.8,Si,Mujer,18,No,Graduate
soltero,Si,143,131.6,Si,Mujer,19,No,Graduate
soltero,Si,123,140.8,No,Mujer,25,No,Graduate
soltero,Si,142,127.3,No,Mujer,18,No,Graduate
soltero,No,115,115,Si,Mujer,28,No,Graduate
union_facto,Si,131,118.8,No,Mujer,18,No,Graduate
casado,Si,130,125,No,Mujer,41,No,Graduate
soltero,Si,133.1,111.5,No,Mujer,18,No,Dropout
soltero,Si,134,124.2,No,Mujer,21,No,Graduate
divorciado,Si,130,130,No,Mujer,41,No,Dropout
soltero,Si,133.1,120,Si,Mujer,32,No,Dropout
soltero,No,114,110,No,Mujer,29,No,Graduate
soltero,Si,133.1,101,No,Mujer,21,No,Dropout
casado,Si,133.1,120.9,Si,Mujer,39,No,Dropout
soltero,Si,139,146.5,No,Mujer,21,No,Graduate
soltero,Si,159,160.1,Si,Mujer,18,No,Graduate
soltero,Si,140,150,No,Mujer,34,No,Graduate
soltero,Si,140,135.8,Si,Mujer,18,No,Graduate
soltero,Si,121,116.8,Si,Mujer,18,No,Dropout
soltero,Si,124,113.9,Si,Mujer,19,No,Graduate
soltero,Si,160,150.2,Si,Mujer,19,No,Dropout
soltero,Si,120,115.1,Si,Mujer,19,No,Graduate
soltero,Si,140,131.3,Si,Mujer,18,No,Graduate
soltero,No,120,120,Si,Mujer,23,No,Graduate
divorciado,Si,133.1,100,No,Mujer,33,Si,Dropout
soltero,Si,111,110.7,Si,Mujer,19,No,Graduate
soltero,Si,140,143.4,Si,Mujer,21,No,Dropout
soltero,Si,125,115.9,No,Mujer,18,No,Graduate
soltero,Si,136,140.9,Si,Mujer,19,No,Graduate
soltero,Si,115,108.4,Si,Mujer,20,No,Graduate
soltero,Si,116,114.3,Si,Mujer,20,No,Dropout
soltero,Si,124,116.5,Si,Mujer,20,No,Graduate
soltero,Si,163,155,No,Mujer,21,No,Graduate
soltero,Si,137,129.3,Si,Mujer,19,No,Graduate
soltero,Si,128,121.7,Si,Mujer,18,No,Graduate
soltero,Si,133.1,125.5,Si,Mujer,21,No,Graduate
soltero,Si,148,131.9,Si,Mujer,18,No,Graduate
soltero,Si,110,107.7,No,Mujer,28,No,Dropout
soltero,Si,133.1,115.5,No,Mujer,36,No,Dropout
soltero,Si,145,139.8,Si,Mujer,20,No,Graduate
soltero,Si,136,133.2,Si,Mujer,19,No,Graduate
casado,No,150,134.5,No,Mujer,28,No,Graduate
soltero,Si,112,110.6,No,Mujer,20,No,Graduate
soltero,Si,154,154,Si,Mujer,28,No,Graduate
soltero,No,160,160,No,Mujer,24,No,Dropout
soltero,Si,141,127.7,No,Mujer,18,No,Graduate
soltero,Si,122,117.5,Si,Mujer,22,No,Dropout
soltero,Si,120,127,Si,Mujer,18,No,Graduate
soltero,Si,139,125.5,No,Mujer,21,No,Graduate
soltero,Si,138,140.5,Si,Mujer,19,No,Graduate
soltero,Si,129,120.8,Si,Mujer,20,No,Graduate
soltero,Si,133.1,95,No,Mujer,20,No,Graduate
soltero,No,125,122.2,Si,Mujer,19,No,Graduate
soltero,Si,137,127.2,Si,Mujer,20,No,Graduate
soltero,Si,123,120.2,Si,Mujer,20,No,Dropout
soltero,Si,154,134.8,Si,Mujer,19,No,Graduate
soltero,Si,144,142.6,Si,Mujer,18,No,Graduate
soltero,Si,153,147.9,No,Mujer,18,No,Graduate
soltero,Si,152,160.4,Si,Mujer,19,No,Dropout
soltero,Si,150,134.6,No,Hombre,20,Si,Graduate
soltero,Si,129,121,No,Mujer,22,No,Graduate
soltero,Si,150,142.7,Si,Mujer,18,No,Graduate
soltero,Si,125,115.6,Si,Mujer,19,No,Graduate
soltero,Si,133.1,130,No,Mujer,20,No,Graduate
soltero,Si,140,124.3,Si,Mujer,19,No,Graduate
soltero,Si,140,137.9,Si,Mujer,18,No,Dropout
soltero,Si,133.1,100,Si,Mujer,20,No,Dropout
soltero,Si,132,128.2,Si,Mujer,19,No,Graduate
soltero,Si,135,121,Si,Mujer,18,No,Graduate
soltero,Si,133.1,147,No,Mujer,22,No,Dropout
soltero,Si,168,149.5,No,Mujer,18,No,Graduate
soltero,Si,143,144.4,Si,Mujer,20,No,Graduate
soltero,Si,116,116,Si,Mujer,19,No,Graduate
soltero,Si,134,120.7,No,Mujer,19,No,Graduate
soltero,Si,140,141.8,No,Mujer,21,No,Graduate
soltero,No,133,119.7,Si,Mujer,19,No,Dropout
soltero,Si,125,118.4,Si,Mujer,19,No,Graduate
casado,Si,133.1,128.2,No,Mujer,28,No,Dropout
casado,Si,137,115,No,Mujer,28,No,Graduate
soltero,Si,134,120.7,No,Mujer,19,No,Dropout
soltero,Si,139,130.5,Si,Mujer,19,No,Graduate
soltero,Si,132,125,Si,Hombre,20,No,Graduate
soltero,Si,123,127.2,No,Hombre,20,No,Dropout
soltero,Si,130,160,Si,Mujer,27,No,Graduate
soltero,Si,125,120,No,Mujer,22,No,Graduate
soltero,Si,140,141.5,Si,Mujer,19,No,Dropout
soltero,Si,111,111.4,Si,Mujer,19,No,Dropout
soltero,Si,150,154.6,Si,Mujer,19,No,Dropout
soltero,Si,118,111.4,Si,Mujer,20,No,Dropout
casado,No,150,120.1,No,Mujer,39,No,Dropout
casado,No,100,100,No,Mujer,37,No,Graduate
casado,Si,130,140,No,Mujer,30,No,Dropout
casado,No,130,130,No,Mujer,41,No,Graduate
divorciado,Si,133.1,100,No,Mujer,40,No,Dropout
soltero,Si,112,106.1,No,Mujer,20,No,Dropout
casado,No,144,151.4,No,Mujer,28,No,Graduate
soltero,Si,120,113.7,Si,Mujer,19,No,Dropout
soltero,Si,121,116.5,Si,Mujer,23,No,Dropout
soltero,No,120,120,No,Mujer,18,No,Dropout
soltero,Si,100,122,No,Mujer,24,No,Graduate
soltero,Si,123,120.8,Si,Mujer,19,No,Graduate
soltero,Si,134,141.4,Si,Mujer,19,No,Dropout
soltero,Si,123,110,No,Mujer,48,No,Dropout
casado,No,120,120,No,Mujer,38,No,Dropout
soltero,Si,131,120.2,No,Mujer,19,No,Graduate
casado,No,133.1,138.4,No,Hombre,30,No,Dropout
soltero,Si,150,150,No,Hombre,24,No,Graduate
soltero,Si,134,121.8,Si,Hombre,19,No,Graduate
soltero,Si,117,116.3,Si,Hombre,21,No,Graduate
soltero,No,143,131.5,No,Hombre,19,No,Dropout
soltero,Si,132,138,No,Hombre,18,No,Graduate
soltero,Si,138,127.5,Si,Hombre,19,No,Dropout
soltero,Si,131,127,No,Hombre,19,No,Graduate
union_facto,Si,133.1,114,No,Hombre,29,No,Dropout
soltero,Si,116,116.7,Si,Hombre,21,No,Dropout
soltero,Si,123,125.1,Si,Hombre,18,No,Graduate
soltero,Si,133,137.2,No,Hombre,20,No,Dropout
soltero,No,133.1,111.4,No,Hombre,27,No,Dropout
soltero,Si,140,124.3,Si,Hombre,20,No,Dropout
soltero,Si,100,132,No,Hombre,28,No,Dropout
soltero,Si,134,136.8,Si,Hombre,20,No,Graduate
soltero,Si,160,160,No,Hombre,21,No,Graduate
soltero,Si,130,130,Si,Hombre,23,No,Dropout
soltero,Si,141,128.8,Si,Hombre,18,No,Graduate
soltero,Si,147,148.4,Si,Hombre,20,No,Graduate
soltero,Si,137,130.4,Si,Hombre,19,No,Graduate
casado,Si,130,126,No,Hombre,32,No,Graduate
soltero,Si,119,118.7,Si,Hombre,20,No,Dropout
soltero,Si,130,120,No,Hombre,32,No,Graduate
soltero,Si,120,116.3,Si,Hombre,21,No,Graduate
soltero,Si,130,133.9,No,Hombre,19,No,Graduate
soltero,No,150,150.3,No,Hombre,24,No,Dropout
soltero,Si,120,118.3,No,Hombre,18,No,Dropout
soltero,Si,130,130,Si,Hombre,20,No,Graduate
soltero,Si,140,140,No,Hombre,25,No,Dropout
soltero,Si,130,110.4,Si,Hombre,25,No,Dropout
soltero,Si,147,139.7,Si,Hombre,18,No,Dropout
soltero,Si,148,138.3,Si,Hombre,19,No,Dropout
soltero,Si,133,123.2,Si,Hombre,18,No,Dropout
soltero,Si,135,120,No,Hombre,25,No,Dropout
soltero,Si,116,127,Si,Hombre,38,No,Dropout
soltero,Si,110,114.2,No,Hombre,19,No,Dropout
soltero,Si,133,119.7,Si,Hombre,19,No,Graduate
soltero,Si,150,150,Si,Hombre,22,No,Graduate
soltero,No,130,130,No,Hombre,32,No,Dropout
soltero,Si,130,124.6,No,Hombre,37,No,Graduate
soltero,Si,132,119.4,Si,Hombre,21,No,Dropout
soltero,Si,125,121.9,Si,Hombre,18,No,Dropout
soltero,Si,118,110,Si,Hombre,19,No,Graduate
soltero,Si,118,118.7,No,Hombre,19,No,Graduate
soltero,Si,161,163.1,Si,Mujer,19,Si,Graduate
soltero,Si,136,121.7,Si,Hombre,19,No,Graduate
soltero,Si,124,118.1,Si,Mujer,19,Si,Dropout
soltero,No,133.1,105.3,No,Mujer,28,No,Dropout
soltero,Si,141,139.8,No,Mujer,19,No,Graduate
casado,No,130,130,No,Mujer,32,No,Graduate
soltero,No,110,127.5,No,Mujer,26,No,Dropout
casado,Si,133.1,120,No,Mujer,25,No,Dropout
casado,Si,130,124.2,No,Mujer,31,No,Dropout
soltero,Si,120,113.4,Si,Mujer,20,No,Graduate
soltero,Si,133.1,118,Si,Mujer,19,No,Dropout
soltero,Si,145,130,Si,Mujer,23,No,Dropout
soltero,Si,131,135.9,Si,Mujer,18,No,Graduate
soltero,Si,147,135.8,Si,Mujer,19,No,Dropout
soltero,Si,138,133.1,No,Mujer,18,No,Graduate
soltero,Si,125,114.5,Si,Mujer,24,No,Graduate
soltero,Si,100,130,Si,Mujer,25,No,Graduate
soltero,Si,120,116.1,No,Mujer,20,No,Graduate
soltero,Si,145,130.5,Si,Mujer,18,No,Graduate
soltero,Si,120,104,Si,Mujer,24,No,Dropout
soltero,Si,134,126,No,Mujer,21,No,Dropout
soltero,Si,140,141.1,Si,Mujer,18,No,Graduate
soltero,Si,107,102.8,Si,Mujer,20,No,Dropout
soltero,Si,133,129.2,Si,Mujer,19,No,Dropout
soltero,Si,127,119.3,Si,Mujer,20,No,Graduate
soltero,Si,141,126.3,Si,Mujer,20,No,Graduate
soltero,Si,140,140,Si,Mujer,20,No,Graduate
soltero,Si,150,131.5,Si,Mujer,20,No,Graduate
soltero,Si,140,137.6,Si,Mujer,18,No,Dropout
soltero,Si,141,142.8,Si,Mujer,18,No,Graduate
soltero,Si,160,162.1,Si,Mujer,18,No,Graduate
soltero,Si,133.1,140,No,Mujer,35,No,Dropout
soltero,No,133.1,120,No,Mujer,31,No,Dropout
soltero,Si,134,133.3,Si,Mujer,19,No,Dropout
soltero,Si,130,124.8,Si,Mujer,19,No,Graduate
soltero,Si,140,133.3,Si,Mujer,19,No,Graduate
soltero,Si,145,141.8,No,Mujer,19,No,Graduate
soltero,Si,133,128.2,No,Mujer,21,No,Graduate
soltero,Si,133.1,115,No,Mujer,18,No,Dropout
soltero,Si,117,120.2,Si,Hombre,19,No,Graduate
soltero,Si,127,127,Si,Hombre,18,No,Graduate
soltero,Si,134,120.4,Si,Hombre,18,No,Graduate
soltero,No,120,120,Si,Hombre,25,No,Dropout
soltero,Si,137,133.9,Si,Hombre,19,No,Graduate
soltero,Si,118,113.5,Si,Hombre,18,No,Graduate
soltero,Si,130,126.1,No,Hombre,24,No,Dropout
union_facto,Si,150,150,No,Mujer,29,No,Graduate
soltero,No,161,100,Si,Mujer,27,No,Dropout
soltero,Si,143,127.3,Si,Mujer,18,No,Graduate
casado,No,130,103.8,No,Mujer,28,No,Dropout
casado,Si,133.1,131,No,Mujer,32,No,Graduate
soltero,No,110,133.9,No,Mujer,30,No,Dropout
soltero,Si,140,140,No,Mujer,29,No,Dropout
soltero,Si,131,122,No,Mujer,19,No,Graduate
soltero,No,141,150.5,No,Mujer,29,No,Graduate
casado,Si,145,139.4,No,Mujer,27,No,Dropout
soltero,Si,122,112.6,No,Mujer,19,No,Dropout
soltero,Si,118,115.2,Si,Mujer,21,No,Dropout
casado,No,150,131.8,No,Mujer,29,No,Dropout
casado,Si,120,122.8,No,Mujer,42,No,Dropout
soltero,Si,167,156.2,No,Mujer,18,No,Graduate
soltero,Si,150,132,Si,Mujer,24,No,Graduate
soltero,No,120,146.2,No,Mujer,27,No,Graduate
soltero,Si,168,166,Si,Mujer,18,No,Graduate
soltero,Si,153,133.1,Si,Mujer,19,No,Dropout
soltero,Si,131,121.9,Si,Mujer,18,No,Graduate
soltero,Si,160,121.4,No,Mujer,26,No,Graduate
soltero,Si,152,137,Si,Mujer,22,No,Graduate
casado,No,133.1,140,No,Hombre,37,No,Dropout
soltero,Si,150,140,No,Hombre,24,No,Dropout
soltero,Si,137,124.8,Si,Hombre,19,No,Graduate
casado,Si,133.1,120,Si,Hombre,28,No,Dropout
soltero,Si,160,133,Si,Hombre,18,No,Graduate
soltero,Si,138,131.7,Si,Hombre,18,No,Graduate
casado,Si,100,133,No,Hombre,47,No,Dropout
casado,No,140,122.7,No,Hombre,38,No,Graduate
soltero,Si,124,121.2,No,Hombre,20,No,Graduate
soltero,Si,150,150,Si,Hombre,21,No,Dropout
soltero,Si,137,129.3,Si,Mujer,18,No,Graduate
divorciado,Si,133.1,117.8,No,Mujer,46,No,Dropout
soltero,Si,136,131.3,No,Mujer,23,No,Graduate
soltero,Si,132,133.8,Si,Mujer,20,No,Graduate
soltero,Si,120,120,No,Hombre,20,No,Graduate
soltero,Si,125,122.2,No,Hombre,19,No,Graduate
soltero,Si,120,119,Si,Mujer,18,Si,Dropout
soltero,Si,154,149.5,Si,Mujer,30,No,Dropout
soltero,Si,180,153.8,Si,Mujer,20,No,Graduate
soltero,Si,152,152,Si,Mujer,22,Si,Graduate
